# 2023-02-16, 15:40:06.684325
# fs = 14 Hz, N = 50
# NI 9211, 19.5.0
t,ai0
0.000000000,-0.041651003
0.071428571,0.030201227
0.142857143,0.004412022
0.214285714,-0.035285380
0.285714286,0.040002844
0.357142857,-0.014186431
0.428571429,-0.021896993
0.500000000,0.041909049
0.571428571,-0.029945051
0.642857143,-0.004141941
0.714285714,0.035538046
0.785714286,-0.039746249
0.857142857,0.014455987
0.928571429,0.022150728
1.000000000,-0.041649115
1.071428571,0.030211832
1.142857143,0.004397774
1.214285714,-0.035273859
1.285714286,0.040009902
1.357142857,-0.014200650
1.428571429,-0.021881200
1.500000000,0.041907351
1.571428571,-0.029957430
1.642857143,-0.004126835
1.714285714,0.035530741
1.785714286,-0.039754031
1.857142857,0.014471341
1.928571429,0.022137491
2.000000000,-0.041649592
2.071428571,0.030222685
2.142857143,0.004381047
2.214285714,-0.035267927
2.285714286,0.040012972
2.357142857,-0.014218617
2.428571429,-0.021869451
2.500000000,0.041905387
2.571428571,-0.029970190
2.642857143,-0.004111157
2.714285714,0.035522902
2.785714286,-0.039759486
2.857142857,0.014486066
2.928571429,0.022125818
3.000000000,-0.041646884
3.071428571,0.030234968
3.142857143,0.004364033
3.214285714,-0.035257876
3.285714286,0.040019763
3.357142857,-0.014230691
3.428571429,-0.021855756
3.500000000,0.041903098
