# 2023-02-16, 15:21:53.832720
# fs = 14 Hz, N = 30
# NI 9211, 19.5.0
t,ai0
0.000000000,0.079999909
0.071428571,-0.026706258
0.142857143,-0.080000081
0.214285714,0.026957514
0.285714286,0.079999909
0.357142857,-0.026712324
0.428571429,-0.080000081
0.500000000,0.026962701
0.571428571,0.079999909
0.642857143,-0.026718980
0.714285714,-0.080000081
0.785714286,0.026968271
0.857142857,0.079999909
0.928571429,-0.026726839
1.000000000,-0.080000081
1.071428571,0.026977827
1.142857143,0.079999909
1.214285714,-0.026729261
1.285714286,-0.080000081
1.357142857,0.026981069
1.428571429,0.079999909
1.500000000,-0.026737081
1.571428571,-0.080000081
1.642857143,0.026985761
1.714285714,0.079999909
1.785714286,-0.026743929
1.857142857,-0.080000081
1.928571429,0.026993868
2.000000000,0.079999909
2.071428571,-0.026749555
